customer_id,age,gender,city,occupation,annual_income,card_type,credit_limit,join_date
C01825,38,F,Delhi,Retired,56762.12,Platinum,500000,2023-03-31
C01826,40,M,Bangalore,Student,78718.64,Silver,100000,2024-05-18
C01827,24,F,Chennai,Salaried,90026.3,Platinum,500000,2019-02-24
C01828,32,F,Kolkata,Retired,132205.97,Gold,250000,2020-03-09
C01829,26,F,Hyderabad,Business Owner,75851.43,Platinum,500000,2021-10-29
C01830,57,M,Kolkata,Salaried,102224.94,Platinum,500000,2023-07-11
C01831,39,F,Lucknow,Business Owner,101029.58,Silver,100000,2021-12-06
C01832,37,M,Bangalore,Salaried,18336.95,Silver,100000,2019-02-08
C01833,49,M,Lucknow,Student,77331.49,Platinum,500000,2019-06-05
C01834,51,F,Chennai,Salaried,87017.41,Platinum,500000,2022-06-19
C01835,56,M,Delhi,Student,141491.48,Signature,1000000,2019-05-30
C01836,24,M,Pune,Self Employed,134424.94,Silver,100000,2024-01-08
C01837,36,M,Jaipur,Salaried,58447.13,Silver,100000,2019-10-10
C01838,42,M,Pune,Student,46424.81,Silver,100000,2021-03-08
C01839,62,M,Delhi,Salaried,64864.62,Signature,1000000,2020-02-19
C01840,56,M,Lucknow,Self Employed,68016.63,Platinum,500000,2023-01-05
C01841,52,F,Hyderabad,Salaried,15000.0,Gold,250000,2019-05-16
C01842,26,F,Jaipur,Business Owner,19304.92,Silver,100000,2020-01-16
C01843,37,F,Ahmedabad,Salaried,73355.71,Gold,250000,2019-07-10
C01844,59,F,Mumbai,Student,66073.59,Gold,250000,2020-02-24
C01845,30,F,Mumbai,Salaried,70568.74,Signature,1000000,2020-08-27
C01846,37,F,Kolkata,Student,15000.0,Signature,1000000,2020-01-08
C01847,61,M,Delhi,Student,102800.77,Signature,1000000,2023-07-25
C01848,47,M,Mumbai,Salaried,37402.4,Silver,100000,2019-05-25
C01849,37,M,Jaipur,Self Employed,15000.0,Silver,100000,2022-12-12
C01850,41,M,Jaipur,Salaried,102409.77,Signature,1000000,2023-12-22
C01851,64,F,Jaipur,Salaried,47205.47,Silver,100000,2023-08-15
C01852,49,M,Kolkata,Salaried,86322.89,Gold,250000,2022-03-17
C01853,27,M,Chennai,Retired,61009.2,Silver,100000,2020-09-01
C01854,43,F,Delhi,Business Owner,47096.04,Silver,100000,2019-10-17
C01855,54,M,Kolkata,Salaried,30066.82,Gold,250000,2020-07-20
C01856,24,F,Bangalore,Salaried,57612.34,Silver,100000,2023-03-10
C01857,38,F,Chennai,Salaried,77345.18,Silver,100000,2023-03-27
C01858,41,F,Mumbai,Student,108256.17,Gold,250000,2019-01-21
C01859,45,F,Pune,Retired,39969.71,Silver,100000,2023-10-13
C01860,21,M,Mumbai,Salaried,100995.7,Silver,100000,2020-06-16
C01861,59,F,Delhi,Salaried,72613.19,Platinum,500000,2020-01-23
C01862,21,F,Pune,Retired,39766.47,Platinum,500000,2022-08-26
C01863,24,F,Jaipur,Business Owner,49828.19,Gold,250000,2021-12-10
C01864,37,M,Delhi,Business Owner,80094.99,Platinum,500000,2022-03-24
C01865,36,F,Kolkata,Salaried,61522.5,Silver,100000,2021-06-22
C01866,46,M,Jaipur,Retired,57320.26,Gold,250000,2021-11-12
C01867,48,F,Jaipur,Student,54156.84,Platinum,500000,2021-07-04
C01868,37,M,Bangalore,Salaried,78294.27,Gold,250000,2022-07-22
C01869,52,F,Ahmedabad,Salaried,66109.81,Silver,100000,2019-07-15
C01870,44,M,Bangalore,Salaried,23904.08,Platinum,500000,2021-07-22
C01871,56,M,Mumbai,Salaried,101053.8,Gold,250000,2020-11-22
C01872,41,M,Chennai,Self Employed,45804.63,Platinum,500000,2024-05-21
C01873,56,M,Hyderabad,Salaried,60576.4,Silver,100000,2019-08-26
C01874,50,F,Lucknow,Business Owner,77805.55,Platinum,500000,2020-09-09
C01875,46,M,Ahmedabad,Business Owner,79946.29,Platinum,500000,2022-11-21
C01876,37,M,Ahmedabad,Business Owner,97511.3,Platinum,500000,2024-02-14
C01877,35,M,Lucknow,Retired,52856.48,Signature,1000000,2020-04-23
C01878,38,F,Pune,Salaried,98985.14,Silver,100000,2022-04-06
C01879,45,F,Kolkata,Business Owner,58148.59,Silver,100000,2022-07-26
C01880,40,M,Ahmedabad,Salaried,79271.41,Gold,250000,2024-05-22
C01881,43,F,Chennai,Salaried,127278.91,Platinum,500000,2019-07-05
C01882,27,M,Delhi,Retired,38868.86,Silver,100000,2020-06-04
C01883,21,M,Jaipur,Business Owner,15000.0,Gold,250000,2023-01-26
C01884,37,M,Chennai,Business Owner,106654.14,Silver,100000,2023-08-04
C01885,27,F,Kolkata,Salaried,120599.54,Platinum,500000,2020-08-10
C01886,32,M,Lucknow,Salaried,49295.77,Platinum,500000,2019-03-16
C01887,47,F,Hyderabad,Salaried,72642.96,Silver,100000,2019-09-11
C01888,24,F,Delhi,Salaried,52191.24,Silver,100000,2020-02-01
C01889,28,M,Hyderabad,Salaried,84586.64,Platinum,500000,2023-08-23
C01890,47,M,Lucknow,Business Owner,145851.41,Silver,100000,2022-10-11
C01891,42,F,Hyderabad,Salaried,44788.55,Silver,100000,2023-07-20
C01892,33,F,Mumbai,Self Employed,52044.44,Silver,100000,2023-06-28
C01893,63,M,Lucknow,Retired,73232.8,Platinum,500000,2019-03-09
C01894,52,F,Kolkata,Salaried,62503.19,Gold,250000,2020-04-04
C01895,53,M,Ahmedabad,Salaried,76543.41,Gold,250000,2022-10-06
C01896,30,M,Jaipur,Business Owner,28691.15,Silver,100000,2020-09-17
C01897,31,M,Jaipur,Self Employed,15000.0,Silver,100000,2022-01-12
C01898,28,M,Kolkata,Salaried,28996.55,Silver,100000,2023-12-24
C01899,43,M,Mumbai,Salaried,45993.32,Platinum,500000,2019-01-04
C01900,27,F,Mumbai,Retired,53419.21,Silver,100000,2024-05-29
C01901,45,F,Bangalore,Salaried,99055.26,Gold,250000,2023-09-25
C01902,61,M,Bangalore,Salaried,73034.29,Gold,250000,2023-02-14
C01903,21,M,Jaipur,Salaried,92585.45,Platinum,500000,2023-07-31
C01904,63,M,Ahmedabad,Self Employed,60000.55,Signature,1000000,2022-02-27
C01905,36,M,Pune,Salaried,49455.64,Platinum,500000,2020-04-24
C01906,51,F,Kolkata,Student,67171.93,Signature,1000000,2024-04-04
C01907,47,M,Kolkata,Business Owner,87515.11,Gold,250000,2019-07-13
C01908,63,F,Chennai,Retired,56942.55,Gold,250000,2024-04-06
C01909,23,M,Lucknow,Self Employed,57020.21,Silver,100000,2023-12-15
C01910,31,M,Pune,Business Owner,81773.68,Gold,250000,2021-09-22
C01911,42,M,Bangalore,Retired,81001.83,Gold,250000,2019-02-20
C01912,58,M,Pune,Salaried,110958.58,Gold,250000,2024-04-09
C01913,29,M,Ahmedabad,Salaried,99377.79,Silver,100000,2021-01-23
C01914,37,M,Ahmedabad,Salaried,62510.33,Gold,250000,2022-02-16
C01915,48,F,Pune,Salaried,100888.13,Gold,250000,2021-03-24
C01916,62,F,Kolkata,Salaried,129474.11,Platinum,500000,2024-02-17
C01917,30,F,Bangalore,Self Employed,45076.42,Silver,100000,2020-10-15
C01918,54,M,Lucknow,Salaried,60208.37,Platinum,500000,2019-05-09
C01919,40,M,Lucknow,Self Employed,87879.54,Silver,100000,2022-09-15
C01920,31,M,Hyderabad,Salaried,79360.32,Gold,250000,2019-07-09
C01921,55,M,Mumbai,Business Owner,82527.55,Gold,250000,2023-08-15
C01922,30,M,Lucknow,Student,26766.95,Silver,100000,2022-06-02
C01923,54,F,Kolkata,Business Owner,79246.64,Signature,1000000,2023-06-06
C01924,25,M,Delhi,Self Employed,102130.61,Silver,100000,2019-11-16
C01925,26,F,Ahmedabad,Salaried,55317.57,Silver,100000,2021-09-25
C01926,35,M,Mumbai,Business Owner,15000.0,Gold,250000,2021-12-06
C01927,53,F,Jaipur,Salaried,83745.65,Gold,250000,2023-11-17
C01928,58,M,Jaipur,Self Employed,107182.03,Silver,100000,2022-09-04
C01929,33,M,Chennai,Student,15000.0,Gold,250000,2022-02-26
C01930,42,M,Bangalore,Self Employed,30358.31,Gold,250000,2021-04-05
C01931,49,F,Lucknow,Salaried,102918.56,Silver,100000,2019-05-13
C01932,42,F,Ahmedabad,Student,84278.98,Gold,250000,2023-10-06
C01933,51,F,Kolkata,Self Employed,94234.19,Signature,1000000,2020-11-10
C01934,60,F,Mumbai,Student,68830.27,Platinum,500000,2021-05-04
C01935,51,F,Mumbai,Salaried,91937.1,Gold,250000,2023-05-11
C01936,46,M,Jaipur,Business Owner,27472.19,Silver,100000,2020-03-16
C01937,21,M,Ahmedabad,Business Owner,114902.7,Gold,250000,2021-06-22
C01938,61,M,Kolkata,Salaried,67674.76,Gold,250000,2020-04-17
C01939,49,M,Ahmedabad,Salaried,72743.92,Gold,250000,2024-06-03
C01940,27,F,Jaipur,Salaried,57810.17,Silver,100000,2023-03-30
C01941,26,F,Delhi,Salaried,76090.0,Silver,100000,2021-08-16
C01942,41,F,Pune,Salaried,48206.46,Gold,250000,2022-06-01
C01943,24,M,Bangalore,Salaried,109145.04,Signature,1000000,2023-03-05
C01944,49,M,Mumbai,Business Owner,74055.29,Gold,250000,2019-11-17
C01945,42,F,Hyderabad,Business Owner,75613.21,Silver,100000,2023-11-19
C01946,31,M,Bangalore,Salaried,81652.74,Signature,1000000,2020-01-03
C01947,48,M,Bangalore,Student,99631.86,Platinum,500000,2022-04-23
C01948,30,F,Lucknow,Salaried,46731.81,Gold,250000,2023-07-11
C01949,46,M,Ahmedabad,Salaried,68903.22,Gold,250000,2022-09-17
C01950,50,M,Mumbai,Student,127112.06,Silver,100000,2020-01-14
C01951,61,F,Pune,Student,124275.25,Silver,100000,2023-12-19
C01952,57,M,Lucknow,Salaried,45299.59,Gold,250000,2020-01-24
C01953,35,M,Mumbai,Self Employed,52356.72,Silver,100000,2019-01-19
C01954,49,M,Pune,Retired,75780.57,Gold,250000,2021-12-11
C01955,27,F,Jaipur,Salaried,97210.54,Gold,250000,2019-08-14
C01956,43,F,Mumbai,Student,85502.65,Silver,100000,2019-06-10
C01957,52,M,Chennai,Salaried,65739.75,Gold,250000,2021-05-15
C01958,58,M,Lucknow,Self Employed,76346.86,Platinum,500000,2023-06-29
C01959,61,M,Ahmedabad,Student,45629.27,Silver,100000,2023-11-23
C01960,61,M,Bangalore,Salaried,35170.88,Silver,100000,2022-05-27
C01961,36,M,Lucknow,Salaried,82330.84,Gold,250000,2020-05-09
C01962,35,M,Delhi,Student,93249.43,Gold,250000,2020-12-28
C01963,56,M,Ahmedabad,Salaried,81999.9,Gold,250000,2023-01-23
C01964,34,M,Hyderabad,Salaried,74975.77,Silver,100000,2019-11-13
C01965,56,F,Kolkata,Salaried,54865.25,Gold,250000,2020-02-07
C01966,39,M,Mumbai,Salaried,55006.12,Platinum,500000,2020-07-01
C01967,63,F,Kolkata,Salaried,83602.66,Gold,250000,2020-12-01
C01968,49,F,Kolkata,Business Owner,92343.07,Silver,100000,2019-10-21
C01969,43,M,Kolkata,Business Owner,94677.19,Signature,1000000,2023-07-08
C01970,56,M,Ahmedabad,Salaried,30653.68,Signature,1000000,2021-06-29
C01971,26,M,Jaipur,Salaried,51672.66,Gold,250000,2021-02-19
C01972,21,F,Mumbai,Business Owner,58390.36,Platinum,500000,2022-06-06
C01973,56,M,Mumbai,Student,52809.07,Silver,100000,2020-01-17
C01974,49,F,Pune,Self Employed,97307.55,Silver,100000,2023-07-27
C01975,27,F,Hyderabad,Self Employed,46745.57,Silver,100000,2024-05-09
C01976,49,F,Chennai,Salaried,48981.21,Platinum,500000,2023-04-26
C01977,35,F,Mumbai,Salaried,67921.07,Platinum,500000,2022-06-08
C01978,36,M,Bangalore,Student,49594.94,Silver,100000,2021-07-14
C01979,25,M,Hyderabad,Retired,75591.99,Gold,250000,2021-01-07
C01980,45,F,Hyderabad,Salaried,15000.0,Gold,250000,2023-05-08
C01981,25,F,Bangalore,Salaried,33925.49,Signature,1000000,2021-07-27
C01982,50,M,Hyderabad,Retired,114978.3,Silver,100000,2021-06-09
C01983,43,F,Bangalore,Student,79564.25,Gold,250000,2019-01-04
C01984,56,F,Hyderabad,Salaried,69372.37,Silver,100000,2021-07-02
C01985,50,F,Chennai,Business Owner,54604.47,Gold,250000,2019-11-26
C01986,60,M,Hyderabad,Self Employed,54461.04,Platinum,500000,2022-09-20
C01987,52,F,Ahmedabad,Salaried,49137.41,Platinum,500000,2022-05-05
C01988,28,M,Chennai,Business Owner,19910.86,Gold,250000,2020-02-09
C01989,62,F,Pune,Salaried,101854.5,Platinum,500000,2021-05-11
C01990,21,F,Lucknow,Salaried,112420.87,Signature,1000000,2020-10-29
C01991,35,M,Bangalore,Business Owner,81109.02,Gold,250000,2023-03-24
C01992,49,M,Ahmedabad,Salaried,44294.89,Silver,100000,2024-01-11
C01993,57,M,Kolkata,Salaried,63645.06,Platinum,500000,2022-04-20
C01994,23,M,Bangalore,Business Owner,47804.8,Signature,1000000,2022-04-09
C01995,46,F,Ahmedabad,Business Owner,67314.79,Silver,100000,2019-02-17
C01996,23,M,Jaipur,Business Owner,140461.67,Gold,250000,2024-03-06
C01997,37,M,Ahmedabad,Salaried,89612.77,Platinum,500000,2021-11-16
C01998,42,F,Ahmedabad,Salaried,74447.92,Silver,100000,2023-08-01
C01999,41,F,Ahmedabad,Salaried,81756.44,Platinum,500000,2024-04-29
C02000,62,M,Kolkata,Business Owner,38962.06,Silver,100000,2022-01-01
