customer_id,merchant_category,amount
C00608,Entertainment,4257.57
C00608,Fashion,39350.42
C00608,Fuel,17533.66
C00608,Groceries,3743.97
C00608,Healthcare,108985.79000000001
C00608,Online Shopping,60631.590000000004
C00608,Travel,178494.77000000002
C00609,Bills & Utilities,10399.64
C00609,Dining,6592.87
C00609,Electronics,7355.29
C00609,Entertainment,3122.94
C00609,Fuel,4698.91
C00609,Groceries,860.85
C00609,Healthcare,6692.93
C00609,Online Shopping,10998.88
C00609,Travel,9822.939999999999
C00610,Bills & Utilities,16003.41
C00610,Electronics,178504.41
C00610,Entertainment,7145.219999999999
C00610,Fashion,43650.31
C00610,Fuel,4661.639999999999
C00610,Groceries,6694.46
C00610,Healthcare,28573.29
C00610,Online Shopping,48148.41
C00610,Travel,25240.28
C00611,Bills & Utilities,18494.75
C00611,Dining,2223.6
C00611,Electronics,77403.01000000001
C00611,Entertainment,10197.79
C00611,Fashion,28022.78
C00611,Fuel,2747.55
C00611,Groceries,3072.0299999999997
C00611,Healthcare,42032.729999999996
C00611,Online Shopping,17690.6
C00611,Travel,176704.74
C00612,Bills & Utilities,11153.72
C00612,Dining,1737.24
C00612,Electronics,89682.45
C00612,Entertainment,7031.32
C00612,Fashion,22121.5
C00612,Fuel,1221.94
C00612,Groceries,1526.04
C00612,Healthcare,10677.869999999999
C00612,Online Shopping,44210.53
C00612,Travel,61848.71000000001
C00613,Bills & Utilities,10125.369999999999
C00613,Dining,3557.98
C00613,Electronics,123476.68
C00613,Entertainment,4678.79
C00613,Fashion,16049.43
C00613,Fuel,2602.88
C00613,Groceries,4179.91
C00613,Healthcare,52922.07
C00613,Online Shopping,29800.18
C00613,Travel,67051.38
C00614,Bills & Utilities,7561.91
C00614,Dining,1808.59
C00614,Electronics,126847.20000000001
C00614,Entertainment,3527.9799999999996
C00614,Fashion,18696.08
C00614,Fuel,16003.33
C00614,Groceries,7401.38
C00614,Healthcare,26498.94
C00614,Online Shopping,28738.17
C00614,Travel,105970.76000000001
C00615,Bills & Utilities,10490.94
C00615,Dining,2971.05
C00615,Electronics,106472.16
C00615,Entertainment,3334.29
C00615,Fashion,56548.7
C00615,Fuel,5621.610000000001
C00615,Groceries,10374.72
C00615,Healthcare,40119.64
C00615,Online Shopping,29121.309999999998
C00615,Travel,38503.22
C00616,Bills & Utilities,22905.17
C00616,Dining,1974.39
C00616,Electronics,129189.20000000001
C00616,Entertainment,3173.56
C00616,Fashion,17699.53
C00616,Fuel,13873.84
C00616,Groceries,5075.79
C00616,Healthcare,9209.59
C00616,Online Shopping,37393.51
C00616,Travel,50086.0
C00617,Bills & Utilities,20619.29
C00617,Dining,4975.700000000001
C00617,Electronics,38512.64
C00617,Entertainment,8103.52
C00617,Fashion,30626.48
C00617,Fuel,10787.779999999999
C00617,Groceries,9873.69
C00617,Healthcare,102832.95
C00617,Online Shopping,5736.139999999999
C00617,Travel,147096.27
C00618,Bills & Utilities,10607.17
C00618,Dining,2375.66
C00618,Electronics,168167.55
C00618,Entertainment,9089.48
C00618,Fashion,7570.39
C00618,Fuel,5479.39
C00618,Groceries,5828.87
C00618,Healthcare,10371.05
C00618,Online Shopping,12642.92
C00618,Travel,65845.82
C00619,Bills & Utilities,32655.309999999998
C00619,Dining,3978.87
C00619,Electronics,51421.44
C00619,Entertainment,4467.93
C00619,Fashion,5662.21
C00619,Fuel,6805.91
C00619,Groceries,5884.47
C00619,Healthcare,32652.27
C00619,Online Shopping,60905.979999999996
C00619,Travel,67556.15
C00620,Bills & Utilities,17822.43
C00620,Dining,5641.48
C00620,Electronics,56486.189999999995
C00620,Entertainment,1421.06
C00620,Fashion,34908.92
C00620,Fuel,5574.57
C00620,Groceries,3304.1800000000003
C00620,Online Shopping,38539.21
C00620,Travel,131130.65
C00621,Bills & Utilities,10849.71
C00621,Dining,3300.79
C00621,Electronics,153948.78
C00621,Entertainment,4941.87
C00621,Fashion,10597.89
C00621,Fuel,7960.7
C00621,Groceries,12549.99
C00621,Healthcare,49533.73
C00621,Online Shopping,62872.89
C00621,Travel,107000.42
C00622,Bills & Utilities,23364.92
C00622,Dining,1207.69
C00622,Electronics,51128.13
C00622,Entertainment,5464.11
C00622,Fashion,37046.35
C00622,Fuel,4049.9500000000003
C00622,Groceries,4917.67
C00622,Healthcare,9243.58
C00622,Online Shopping,9132.400000000001
C00622,Travel,134703.08
C00623,Bills & Utilities,7349.860000000001
C00623,Dining,8864.31
C00623,Electronics,59804.97
C00623,Entertainment,7981.469999999999
C00623,Fashion,8215.12
C00623,Fuel,8438.27
C00623,Groceries,3177.2
C00623,Healthcare,41684.29
C00623,Online Shopping,19425.01
C00623,Travel,33990.61
C00624,Bills & Utilities,4491.49
C00624,Dining,4536.76
C00624,Electronics,82851.12
C00624,Entertainment,1156.05
C00624,Fashion,19744.02
C00624,Fuel,12763.02
C00624,Groceries,6427.08
C00624,Healthcare,15823.15
C00624,Online Shopping,8260.08
C00624,Travel,59778.899999999994
C00625,Bills & Utilities,11039.19
C00625,Dining,4510.7
C00625,Electronics,93129.51999999999
C00625,Entertainment,4291.25
C00625,Fashion,36436.44
C00625,Fuel,17001.84
C00625,Groceries,2596.3
C00625,Healthcare,22652.59
C00625,Online Shopping,11404.63
C00625,Travel,74024.13
C00626,Bills & Utilities,7542.82
C00626,Dining,8676.42
C00626,Electronics,194698.58000000002
C00626,Entertainment,8834.35
C00626,Fashion,39621.23
C00626,Fuel,11746.6
C00626,Groceries,7853.85
C00626,Healthcare,17173.42
C00626,Online Shopping,3003.8
C00626,Travel,43590.04
C00627,Bills & Utilities,6292.39
C00627,Dining,5094.23
C00627,Electronics,89208.44
C00627,Entertainment,8267.77
C00627,Fashion,17184.7
C00627,Fuel,23026.54
C00627,Groceries,5534.68
C00627,Healthcare,38759.78
C00627,Online Shopping,55936.82
C00627,Travel,113813.56
C00628,Bills & Utilities,13974.49
C00628,Dining,3189.7200000000003
C00628,Electronics,136648.22
C00628,Entertainment,4075.05
C00628,Fashion,76635.48000000001
C00628,Fuel,2899.21
C00628,Groceries,3426.45
C00628,Healthcare,16087.95
C00628,Online Shopping,39226.47
C00628,Travel,165851.85
C00629,Bills & Utilities,24455.5
C00629,Dining,8749.35
C00629,Electronics,166463.55
C00629,Entertainment,4353.29
C00629,Fashion,48900.25
C00629,Groceries,5912.95
C00629,Healthcare,32181.41
C00629,Online Shopping,12616.31
C00629,Travel,50710.1
C00630,Bills & Utilities,13838.61
C00630,Dining,7515.02
C00630,Electronics,104660.41
C00630,Entertainment,5669.15
C00630,Fashion,6703.38
C00630,Fuel,4024.92
C00630,Groceries,12251.68
C00630,Healthcare,46532.58
C00630,Online Shopping,22372.09
C00630,Travel,61902.41
C00631,Bills & Utilities,3870.87
C00631,Dining,3575.34
C00631,Electronics,138338.91999999998
C00631,Entertainment,6600.33
C00631,Fashion,36696.99
C00631,Fuel,21031.45
C00631,Groceries,10457.21
C00631,Healthcare,76502.06
C00631,Online Shopping,27164.25
C00631,Travel,96328.45
C00632,Bills & Utilities,14760.91
C00632,Dining,5988.53
C00632,Electronics,154741.67
C00632,Entertainment,5008.22
C00632,Fashion,32821.990000000005
C00632,Fuel,15250.99
C00632,Groceries,10228.14
C00632,Healthcare,67640.5
C00632,Online Shopping,54435.090000000004
C00632,Travel,83458.65999999999
C00633,Bills & Utilities,12798.61
C00633,Dining,5466.88
C00633,Electronics,112867.76000000001
C00633,Entertainment,4202.98
C00633,Fashion,19487.239999999998
C00633,Fuel,9311.92
C00633,Groceries,6139.57
C00633,Healthcare,29437.25
C00633,Online Shopping,27827.6
C00634,Bills & Utilities,13295.849999999999
C00634,Electronics,115863.29999999999
C00634,Entertainment,4309.63
C00634,Fashion,52528.89
C00634,Fuel,11011.91
C00634,Healthcare,49254.6
C00634,Online Shopping,25366.52
C00634,Travel,44051.09
C00635,Bills & Utilities,19370.03
C00635,Dining,2014.06
C00635,Electronics,89059.26999999999
C00635,Entertainment,4118.67
C00635,Fashion,25701.170000000002
C00635,Fuel,2627.69
C00635,Groceries,9469.01
C00635,Healthcare,17720.75
C00635,Online Shopping,60531.43
C00635,Travel,109371.89
C00636,Bills & Utilities,7754.530000000001
C00636,Dining,5747.72
C00636,Electronics,47720.03
C00636,Entertainment,5411.34
C00636,Fashion,21046.309999999998
C00636,Fuel,3329.92
C00636,Groceries,9017.470000000001
C00636,Healthcare,22499.02
C00636,Online Shopping,22714.620000000003
C00636,Travel,189187.57
C00637,Bills & Utilities,10797.75
C00637,Dining,8782.24
C00637,Electronics,147510.05
C00637,Entertainment,5265.12
C00637,Fashion,42159.29
C00637,Fuel,13240.65
C00637,Groceries,2425.48
C00637,Healthcare,17173.059999999998
C00637,Online Shopping,48470.88
C00637,Travel,4512.24
C00638,Bills & Utilities,7892.3099999999995
C00638,Dining,5770.91
C00638,Electronics,144386.13
C00638,Entertainment,1615.26
C00638,Fashion,35494.22
C00638,Fuel,16375.720000000001
C00638,Groceries,13031.69
C00638,Healthcare,26023.91
C00638,Online Shopping,31568.019999999997
C00638,Travel,80014.8
C00639,Bills & Utilities,16983.0
C00639,Dining,3600.24
C00639,Electronics,182859.16
C00639,Entertainment,5065.610000000001
C00639,Fashion,33828.09
C00639,Fuel,3036.0
C00639,Groceries,2600.34
C00639,Healthcare,26808.05
C00639,Online Shopping,46007.6
C00639,Travel,35439.18
C00640,Bills & Utilities,6970.150000000001
C00640,Dining,4366.26
C00640,Electronics,73911.08
C00640,Fashion,37917.130000000005
C00640,Fuel,5446.08
C00640,Groceries,11630.31
C00640,Healthcare,36873.520000000004
C00640,Online Shopping,25969.21
C00640,Travel,89339.67
C00641,Bills & Utilities,945.92
C00641,Dining,4218.84
C00641,Electronics,142218.18
C00641,Entertainment,3332.27
C00641,Fashion,44488.8
C00641,Fuel,2337.33
C00641,Groceries,5771.36
C00641,Healthcare,24827.92
C00641,Online Shopping,86938.07
C00641,Travel,139066.16
C00642,Bills & Utilities,18766.13
C00642,Electronics,21933.25
C00642,Entertainment,7817.18
C00642,Fashion,23655.3
C00642,Fuel,10437.59
C00642,Groceries,1681.8899999999999
C00642,Healthcare,43790.85
C00642,Online Shopping,63761.149999999994
C00643,Bills & Utilities,11931.66
C00643,Dining,5824.17
C00643,Electronics,197968.85
C00643,Entertainment,11955.3
C00643,Fashion,18892.78
C00643,Fuel,8362.210000000001
C00643,Groceries,4067.62
C00643,Healthcare,79083.72
C00643,Online Shopping,10385.330000000002
C00643,Travel,116700.3
C00644,Bills & Utilities,15400.67
C00644,Dining,3931.07
C00644,Electronics,85691.04
C00644,Entertainment,9136.630000000001
C00644,Fashion,63921.66
C00644,Fuel,4756.95
C00644,Groceries,5908.21
C00644,Healthcare,21183.22
C00644,Online Shopping,26309.22
C00644,Travel,32320.19
C00645,Dining,6252.11
C00645,Electronics,64755.08
C00645,Entertainment,9518.89
C00645,Fashion,32100.74
C00645,Fuel,6257.39
C00645,Groceries,12846.09
C00645,Healthcare,50681.04
C00645,Online Shopping,21628.4
C00645,Travel,69424.5
C00646,Dining,3799.08
C00646,Electronics,173305.08000000002
C00646,Entertainment,10860.89
C00646,Fashion,49053.96
C00646,Fuel,6262.38
C00646,Groceries,10805.779999999999
C00646,Healthcare,27414.36
C00646,Online Shopping,1918.12
C00646,Travel,47286.46
C00647,Bills & Utilities,16353.019999999999
C00647,Dining,6061.54
C00647,Electronics,177394.97
C00647,Entertainment,4939.4400000000005
C00647,Fashion,24241.22
C00647,Fuel,11927.460000000001
C00647,Groceries,16936.94
C00647,Healthcare,48273.75
C00647,Online Shopping,13023.01
C00647,Travel,126614.18
C00648,Bills & Utilities,20336.78
C00648,Dining,1580.06
C00648,Electronics,111426.2
C00648,Entertainment,8271.47
C00648,Fashion,37049.24
C00648,Fuel,12363.880000000001
C00648,Groceries,4814.610000000001
C00648,Healthcare,31248.559999999998
C00648,Online Shopping,55403.83
C00648,Travel,75694.25
C00649,Bills & Utilities,8668.35
C00649,Dining,2616.04
C00649,Electronics,165391.69
C00649,Entertainment,6412.36
C00649,Fashion,12011.64
C00649,Fuel,12794.97
C00649,Groceries,5963.639999999999
C00649,Healthcare,68242.6
C00649,Online Shopping,47684.47
C00649,Travel,28198.670000000006
C00650,Bills & Utilities,35085.65
C00650,Dining,4148.59
C00650,Electronics,231783.59
C00650,Entertainment,7124.16
C00650,Fashion,14839.95
C00650,Fuel,3590.93
C00650,Groceries,4277.049999999999
C00650,Healthcare,17607.96
C00650,Online Shopping,28651.8
C00650,Travel,102820.77
C00651,Bills & Utilities,21183.7
C00651,Dining,3650.0299999999997
C00651,Electronics,81213.51
C00651,Entertainment,3504.0600000000004
C00651,Fashion,30003.97
C00651,Fuel,1045.22
C00651,Groceries,4249.13
C00651,Healthcare,1392.97
C00651,Online Shopping,14191.04
C00651,Travel,150812.06
C00652,Bills & Utilities,33243.69
C00652,Dining,3742.48
C00652,Electronics,140981.3
C00652,Entertainment,10515.97
C00652,Fashion,13789.17
C00652,Fuel,6722.28
C00652,Groceries,9073.99
C00652,Healthcare,44141.53
C00652,Online Shopping,23920.87
C00652,Travel,75494.23000000001
C00653,Bills & Utilities,13147.99
C00653,Dining,2314.83
C00653,Electronics,118274.01000000001
C00653,Entertainment,3446.06
C00653,Fashion,4428.24
C00653,Fuel,16041.27
C00653,Groceries,4226.3099999999995
C00653,Healthcare,43722.62
C00653,Online Shopping,41669.38
C00653,Travel,109798.09
C00654,Bills & Utilities,14942.2
C00654,Dining,186.77
C00654,Electronics,55577.03
C00654,Entertainment,1291.56
C00654,Fashion,32166.65
C00654,Fuel,13861.54
C00654,Groceries,5776.81
C00654,Healthcare,37496.799999999996
C00654,Online Shopping,39218.729999999996
C00654,Travel,13922.49
C00655,Bills & Utilities,20838.89
C00655,Dining,6110.51
C00655,Electronics,45579.12
C00655,Fashion,34816.92
C00655,Fuel,12588.89
C00655,Groceries,3375.8
C00655,Healthcare,11617.810000000001
C00655,Online Shopping,42969.03
C00655,Travel,87129.01
C00656,Bills & Utilities,10755.16
C00656,Electronics,49215.59
C00656,Entertainment,4840.04
C00656,Fashion,36353.49
C00656,Fuel,5041.27
C00656,Groceries,6969.14
C00656,Healthcare,33575.53
C00656,Online Shopping,30374.149999999998
C00656,Travel,57914.89
C00657,Bills & Utilities,35212.2
C00657,Dining,7927.84
C00657,Electronics,150677.91
C00657,Entertainment,5933.85
C00657,Fashion,14063.29
C00657,Fuel,6510.02
C00657,Healthcare,44564.01
C00657,Online Shopping,81711.8
C00657,Travel,17352.52
C00658,Bills & Utilities,19043.9
C00658,Dining,4737.62
C00658,Electronics,86662.03
C00658,Fashion,25238.96
C00658,Fuel,4933.34
C00658,Groceries,6229.99
C00658,Healthcare,40698.58
C00658,Online Shopping,5490.71
C00659,Bills & Utilities,24641.56
C00659,Dining,1258.97
C00659,Electronics,154822.35
C00659,Entertainment,7155.98
C00659,Fashion,6813.06
C00659,Fuel,1841.41
C00659,Groceries,3472.6400000000003
C00659,Healthcare,21862.36
C00659,Online Shopping,77636.58
C00659,Travel,41719.91
C00660,Bills & Utilities,5164.04
C00660,Dining,4282.11
C00660,Electronics,175121.01
C00660,Entertainment,5230.1900000000005
C00660,Fashion,16237.81
C00660,Fuel,14483.09
C00660,Groceries,3554.12
C00660,Healthcare,4712.91
C00660,Online Shopping,41986.020000000004
C00660,Travel,55734.799999999996
C00661,Bills & Utilities,19836.96
C00661,Dining,3327.63
C00661,Electronics,89729.9
C00661,Entertainment,710.61
C00661,Fashion,45806.43
C00661,Fuel,6378.35
C00661,Groceries,5576.07
C00661,Healthcare,24230.28
C00661,Online Shopping,33804.119999999995
C00661,Travel,148730.97
C00662,Bills & Utilities,26869.75
C00662,Dining,4491.91
C00662,Electronics,184086.87
C00662,Entertainment,1835.4
C00662,Fashion,64647.47
C00662,Fuel,5604.19
C00662,Groceries,5214.31
C00662,Healthcare,21136.22
C00662,Online Shopping,46026.49
C00662,Travel,143166.9
C00663,Bills & Utilities,7145.39
C00663,Dining,1460.38
C00663,Electronics,94122.87
C00663,Entertainment,6153.91
C00663,Fashion,11137.300000000001
C00663,Fuel,3995.71
C00663,Groceries,9223.86
C00663,Healthcare,39586.36
C00663,Online Shopping,23139.2
C00663,Travel,87760.2
C00664,Bills & Utilities,11487.71
C00664,Dining,2705.24
C00664,Electronics,61732.81
C00664,Entertainment,9361.58
C00664,Fashion,14162.140000000001
C00664,Fuel,12464.93
C00664,Groceries,9476.29
C00664,Healthcare,69432.48
C00664,Online Shopping,26440.670000000002
C00664,Travel,47226.48
C00665,Bills & Utilities,13799.34
C00665,Dining,10016.44
C00665,Electronics,69909.93000000001
C00665,Entertainment,7530.18
C00665,Fashion,24449.91
C00665,Fuel,758.1
C00665,Groceries,906.54
C00665,Healthcare,63808.91
C00665,Online Shopping,46138.06
C00665,Travel,73783.01999999999
C00666,Bills & Utilities,19676.54
C00666,Dining,931.31
C00666,Electronics,92735.74
C00666,Entertainment,8914.66
C00666,Fashion,6627.96
C00666,Fuel,12704.77
C00666,Groceries,4721.24
C00666,Healthcare,5635.41
C00666,Online Shopping,22113.690000000002
C00666,Travel,52710.020000000004
C00667,Bills & Utilities,1571.99
C00667,Dining,1850.57
C00667,Electronics,93447.76000000001
C00667,Entertainment,4214.91
C00667,Fashion,12335.45
C00667,Fuel,8825.22
C00667,Groceries,4252.79
C00667,Healthcare,24035.210000000003
C00667,Online Shopping,26957.79
C00667,Travel,47922.549999999996
C00668,Bills & Utilities,16135.2
C00668,Dining,7290.22
C00668,Electronics,187172.40000000002
C00668,Entertainment,6516.15
C00668,Fashion,21385.43
C00668,Fuel,5857.73
C00668,Groceries,3592.7
C00668,Healthcare,46762.28
C00668,Online Shopping,9702.15
C00668,Travel,94472.98
C00669,Bills & Utilities,27528.32
C00669,Dining,6018.2
C00669,Electronics,193281.4
C00669,Entertainment,5774.03
C00669,Fashion,38428.57
C00669,Fuel,6798.81
C00669,Groceries,2400.95
C00669,Healthcare,35659.0
C00669,Online Shopping,13564.619999999999
C00669,Travel,76038.92
C00670,Bills & Utilities,34720.1
C00670,Dining,3202.9500000000003
C00670,Electronics,125603.70999999999
C00670,Entertainment,5626.61
C00670,Fashion,6147.799999999999
C00670,Fuel,9933.26
C00670,Groceries,1019.63
C00670,Healthcare,37050.600000000006
C00670,Travel,53672.54
C00671,Bills & Utilities,4576.12
C00671,Dining,4170.26
C00671,Electronics,17563.89
C00671,Entertainment,2475.23
C00671,Fuel,11944.869999999999
C00671,Groceries,4109.45
C00671,Healthcare,44954.77
C00671,Online Shopping,24744.6
C00672,Bills & Utilities,17776.85
C00672,Dining,4008.88
C00672,Electronics,260991.84000000003
C00672,Entertainment,3507.8
C00672,Fashion,17248.58
C00672,Fuel,6104.3099999999995
C00672,Groceries,3891.62
C00672,Healthcare,41208.97
C00672,Online Shopping,44501.44
C00672,Travel,50408.67999999999
C00673,Bills & Utilities,30424.04
C00673,Dining,2196.16
C00673,Electronics,315497.96
C00673,Entertainment,6638.16
C00673,Fashion,38560.990000000005
C00673,Fuel,5700.78
C00673,Groceries,13046.47
C00673,Healthcare,45580.53
C00673,Online Shopping,22553.28
C00673,Travel,44305.729999999996
C00674,Bills & Utilities,23750.29
C00674,Dining,2579.04
C00674,Electronics,86208.18000000001
C00674,Entertainment,9965.43
C00674,Fashion,43796.09
C00674,Fuel,9225.869999999999
C00674,Groceries,3020.48
C00674,Healthcare,59402.6
C00674,Online Shopping,31864.93
C00674,Travel,64447.91
C00675,Bills & Utilities,24368.67
C00675,Dining,2110.15
C00675,Electronics,222799.87
C00675,Entertainment,7278.04
C00675,Fashion,62201.85
C00675,Fuel,2624.6
C00675,Groceries,9957.79
C00675,Healthcare,32754.89
C00675,Online Shopping,9564.9
C00675,Travel,24148.53
C00676,Bills & Utilities,36105.6
C00676,Dining,5976.34
C00676,Electronics,9217.880000000001
C00676,Entertainment,9097.23
C00676,Fashion,59012.64
C00676,Fuel,16762.58
C00676,Groceries,17782.58
C00676,Healthcare,76464.51999999999
C00676,Online Shopping,38126.31
C00676,Travel,114869.47
C00677,Bills & Utilities,11543.0
C00677,Dining,8677.130000000001
C00677,Electronics,16421.72
C00677,Entertainment,5835.39
C00677,Fashion,23300.22
C00677,Fuel,15092.310000000001
C00677,Groceries,3437.8100000000004
C00677,Healthcare,21155.89
C00677,Online Shopping,44921.990000000005
