customer_id,age,gender,city,occupation,annual_income,card_type,credit_limit,join_date,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,avg_txn_value,total_spend,credit_utilization,clv_simple,is_outlier_spend,cluster,cluster_label,credit_risk
C00690,23,M,Bangalore,Student,131589.16,Silver,100000,2024-02-22,19,38,423850.97000000003,3,4,5,345,Loyal,11153.972894736842,423850.97000000003,1.0,847701.94,False,1,Premium,High Risk
C00691,34,M,Ahmedabad,Salaried,75258.6,Gold,250000,2019-01-01,178,24,201716.82,1,1,1,111,At Risk,8404.8675,201716.82,0.8068672800000001,403433.64,False,3,High Value,High Risk
C00692,45,M,Lucknow,Self Employed,29898.24,Signature,1000000,2022-09-30,5,41,254810.46,5,5,2,552,Loyal,6214.889268292683,254810.46,0.25481046,509620.92,False,0,Mid Value,Low Risk
C00693,34,F,Mumbai,Retired,48489.52,Signature,1000000,2021-08-22,22,30,353858.38,2,1,4,214,At Risk,11795.279333333334,353858.38,0.35385838000000003,707716.76,False,0,Mid Value,Low Risk
C00694,63,F,Jaipur,Salaried,31462.47,Gold,250000,2020-10-19,39,40,307723.26,1,4,3,143,Regular,7693.0815,307723.26,1.0,615446.52,False,2,Low Value,High Risk
C00695,47,M,Jaipur,Salaried,55880.16,Gold,250000,2021-01-01,31,30,387435.27,2,1,4,214,At Risk,12914.509,387435.27,1.0,774870.54,False,1,Premium,High Risk
C00696,23,F,Hyderabad,Salaried,113505.78,Signature,1000000,2023-03-22,15,44,444046.28,3,5,5,355,Loyal,10091.960909090909,444046.28,0.44404628,888092.5599999999,False,1,Premium,Low Risk
C00697,33,M,Mumbai,Business Owner,32157.43,Gold,250000,2021-03-23,1,37,329889.38,5,4,3,543,Loyal,8915.92918918919,329889.38,1.0,659778.76,False,2,Low Value,High Risk
C00698,31,M,Pune,Self Employed,85220.23,Platinum,500000,2021-09-25,23,36,372652.34,2,3,4,234,Regular,10351.45388888889,372652.34,0.74530468,745304.68,False,1,Premium,Medium Risk
C00699,44,M,Bangalore,Salaried,24181.13,Signature,1000000,2023-08-14,14,38,306836.58999999997,3,4,3,343,Loyal,8074.647105263157,306836.58999999997,0.30683658999999996,613673.1799999999,False,0,Mid Value,Low Risk
C00700,48,M,Chennai,Student,18935.97,Gold,250000,2020-11-29,10,36,213928.91999999998,4,3,1,431,Loyal,5942.469999999999,213928.91999999998,0.85571568,427857.83999999997,False,2,Low Value,High Risk
C00701,57,F,Hyderabad,Business Owner,46133.29,Gold,250000,2020-08-14,3,44,494429.29000000004,5,5,5,555,Champions,11237.02931818182,494429.29000000004,1.0,988858.5800000001,False,1,Premium,High Risk
C00702,42,M,Ahmedabad,Salaried,82731.82,Silver,100000,2020-02-23,7,38,390406.91,4,4,5,445,Champions,10273.866052631578,390406.91,1.0,780813.82,False,1,Premium,High Risk
C00703,42,F,Mumbai,Business Owner,111042.95,Gold,250000,2021-07-07,13,31,221179.94,3,2,1,321,Regular,7134.836774193548,221179.94,0.88471976,442359.88,False,2,Low Value,High Risk
C00704,53,F,Mumbai,Salaried,34937.77,Gold,250000,2020-09-06,8,36,274869.11,4,3,2,432,Loyal,7635.253055555555,274869.11,1.0,549738.22,False,2,Low Value,High Risk
C00705,60,M,Jaipur,Self Employed,64495.38,Silver,100000,2019-12-13,27,34,360791.5,2,3,4,234,Regular,10611.514705882353,360791.5,1.0,721583.0,False,1,Premium,High Risk
C00706,51,F,Delhi,Salaried,19906.0,Silver,100000,2019-10-23,5,29,246181.75,5,1,2,512,New,8489.025862068966,246181.75,1.0,492363.5,False,2,Low Value,High Risk
C00707,57,M,Jaipur,Salaried,42148.85,Silver,100000,2019-10-24,11,35,411055.53,4,3,5,435,Loyal,11744.443714285715,411055.53,1.0,822111.06,False,1,Premium,High Risk
C00708,26,M,Bangalore,Salaried,87032.71,Silver,100000,2023-08-05,11,26,167752.04,4,1,1,411,New,6452.001538461539,167752.04,1.0,335504.08,False,2,Low Value,High Risk
C00709,55,F,Chennai,Salaried,43319.44,Silver,100000,2021-11-24,7,34,308317.65,4,3,3,433,Loyal,9068.16617647059,308317.65,1.0,616635.3,False,2,Low Value,High Risk
C00710,63,F,Bangalore,Student,111348.52,Gold,250000,2024-04-19,36,23,279743.33,1,1,2,112,At Risk,12162.75347826087,279743.33,1.0,559486.66,False,3,High Value,High Risk
C00711,45,M,Ahmedabad,Salaried,79623.57,Gold,250000,2024-04-22,5,32,337107.66,5,2,4,524,New,10534.614375,337107.66,1.0,674215.32,False,1,Premium,High Risk
C00712,54,F,Lucknow,Salaried,75821.56,Gold,250000,2019-02-14,6,43,476785.07,4,5,5,455,Champions,11088.024883720931,476785.07,1.0,953570.14,False,1,Premium,High Risk
C00713,61,M,Jaipur,Business Owner,72137.61,Silver,100000,2021-08-13,58,35,322210.76,1,3,3,133,Regular,9206.021714285715,322210.76,1.0,644421.52,False,3,High Value,High Risk
C00714,24,M,Lucknow,Retired,31194.77,Gold,250000,2023-03-25,10,43,466672.64,4,5,5,455,Champions,10852.852093023255,466672.64,1.0,933345.2799999999,False,1,Premium,High Risk
C00715,36,F,Mumbai,Student,89863.52,Platinum,500000,2022-07-08,20,38,410552.54000000004,2,4,5,245,Regular,10804.014210526317,410552.54000000004,0.82110508,821105.0800000001,False,1,Premium,High Risk
C00716,49,F,Jaipur,Student,15000.0,Signature,1000000,2021-07-26,1,35,236694.46,5,3,1,531,Loyal,6762.6988571428565,236694.46,0.23669446,473388.9199999999,False,0,Mid Value,Low Risk
C00717,29,F,Chennai,Business Owner,58215.93,Gold,250000,2023-03-12,9,33,352088.08,4,2,4,424,New,10669.335757575758,352088.08,1.0,704176.16,False,1,Premium,High Risk
C00718,43,F,Hyderabad,Salaried,29112.66,Gold,250000,2024-01-30,5,29,261884.45,5,1,2,512,New,9030.49827586207,261884.45,1.0,523768.9000000001,False,2,Low Value,High Risk
C00719,46,M,Hyderabad,Salaried,90785.67,Gold,250000,2022-12-28,5,41,430449.11,5,5,5,555,Champions,10498.758780487804,430449.11,1.0,860898.22,False,1,Premium,High Risk
C00720,22,F,Lucknow,Self Employed,92039.13,Signature,1000000,2023-07-16,8,34,395106.62,4,3,5,435,Loyal,11620.78294117647,395106.62,0.39510662,790213.24,False,0,Mid Value,Low Risk
C00721,23,F,Pune,Salaried,49383.2,Gold,250000,2022-04-30,35,32,384210.15,1,2,4,124,At Risk,12006.5671875,384210.15,1.0,768420.3,False,1,Premium,High Risk
C00722,39,F,Ahmedabad,Student,16617.12,Gold,250000,2022-09-03,3,27,377600.05,5,1,4,514,New,13985.187037037036,377600.05,1.0,755200.1,False,1,Premium,High Risk
C00723,35,F,Chennai,Salaried,82646.38,Platinum,500000,2021-08-02,21,31,203210.51,2,2,1,221,At Risk,6555.177741935484,203210.51,0.40642102,406421.02,False,0,Mid Value,Low Risk
C00724,39,M,Ahmedabad,Student,78004.55,Platinum,500000,2022-03-13,39,31,299293.89,1,2,3,123,At Risk,9654.641612903226,299293.89,0.59858778,598587.78,False,0,Mid Value,Medium Risk
C00725,38,F,Hyderabad,Student,99707.15,Platinum,500000,2023-09-23,9,40,471413.64,4,4,5,445,Champions,11785.341,471413.64,0.94282728,942827.28,False,1,Premium,High Risk
C00726,54,F,Hyderabad,Student,52391.03,Silver,100000,2020-06-01,6,42,373569.47,4,5,4,454,Champions,8894.51119047619,373569.47,1.0,747138.9400000001,False,1,Premium,High Risk
C00727,45,M,Mumbai,Salaried,74590.68,Silver,100000,2022-11-07,40,23,204421.41999999998,1,1,1,111,At Risk,8887.887826086955,204421.41999999998,1.0,408842.8399999999,False,3,High Value,High Risk
C00728,31,M,Kolkata,Self Employed,57904.32,Platinum,500000,2019-03-19,10,49,452673.68,4,5,5,455,Champions,9238.23836734694,452673.68,0.9053473599999999,905347.3600000001,False,1,Premium,High Risk
C00729,59,F,Hyderabad,Salaried,91941.41,Signature,1000000,2023-10-26,28,20,138870.53,2,1,1,211,At Risk,6943.5265,138870.53,0.13887053,277741.06,False,0,Mid Value,Low Risk
C00730,21,F,Chennai,Business Owner,87712.66,Gold,250000,2022-05-08,8,42,365398.24,4,5,4,454,Champions,8699.958095238095,365398.24,1.0,730796.48,False,1,Premium,High Risk
C00731,23,M,Lucknow,Business Owner,63888.19,Platinum,500000,2019-06-21,18,42,417215.02,3,5,5,355,Loyal,9933.690952380954,417215.02,0.83443004,834430.0400000002,False,1,Premium,High Risk
C00732,56,F,Bangalore,Self Employed,124195.49,Gold,250000,2023-09-19,28,36,311121.93,2,3,3,233,Regular,8642.275833333333,311121.93,1.0,622243.86,False,2,Low Value,High Risk
C00733,52,M,Delhi,Salaried,47041.6,Platinum,500000,2022-09-02,24,33,390078.76,2,2,5,225,At Risk,11820.568484848485,390078.76,0.78015752,780157.52,False,1,Premium,Medium Risk
C00734,43,F,Pune,Salaried,15000.0,Gold,250000,2023-03-06,1,34,200935.44,5,3,1,531,Loyal,5909.865882352941,200935.44,0.80374176,401870.88,False,2,Low Value,High Risk
C00735,56,M,Ahmedabad,Retired,92772.71,Gold,250000,2021-08-30,4,33,347424.65,5,2,4,524,New,10528.019696969697,347424.65,1.0,694849.3,False,1,Premium,High Risk
C00736,52,M,Delhi,Salaried,38857.34,Signature,1000000,2024-03-22,27,28,256827.63,2,1,2,212,At Risk,9172.415357142858,256827.63,0.25682763000000003,513655.26,False,0,Mid Value,Low Risk
C00737,35,M,Hyderabad,Business Owner,28951.93,Gold,250000,2020-05-16,24,36,334207.28,2,3,4,234,Regular,9283.535555555556,334207.28,1.0,668414.56,False,2,Low Value,High Risk
C00738,45,M,Mumbai,Salaried,32401.13,Silver,100000,2020-01-27,5,40,293077.14,5,4,3,543,Loyal,7326.9285,293077.14,1.0,586154.28,False,2,Low Value,High Risk
C00739,34,F,Bangalore,Student,72667.43,Gold,250000,2023-01-08,11,33,270244.17,4,2,2,422,New,8189.217272727272,270244.17,1.0,540488.34,False,2,Low Value,High Risk
C00740,63,M,Chennai,Business Owner,102756.74,Gold,250000,2020-03-17,25,35,318818.05,2,3,3,233,Regular,9109.087142857143,318818.05,1.0,637636.1,False,2,Low Value,High Risk
C00741,54,F,Bangalore,Salaried,44811.39,Platinum,500000,2021-12-28,8,47,355743.18,4,5,4,454,Champions,7569.003829787234,355743.18,0.71148636,711486.36,False,1,Premium,Medium Risk
C00742,60,M,Jaipur,Business Owner,102933.16,Gold,250000,2022-12-20,4,43,401007.54,5,5,5,555,Champions,9325.756744186046,401007.54,1.0,802015.08,False,1,Premium,High Risk
C00743,42,F,Delhi,Self Employed,84364.56,Silver,100000,2022-12-16,45,40,312819.96,1,4,3,143,Regular,7820.499000000001,312819.96,1.0,625639.92,False,2,Low Value,High Risk
C00744,21,M,Chennai,Salaried,90387.27,Silver,100000,2020-05-27,29,39,292761.86,2,4,3,243,Regular,7506.714358974358,292761.86,1.0,585523.72,False,2,Low Value,High Risk
C00745,47,F,Pune,Salaried,112865.73,Platinum,500000,2022-02-02,7,39,347537.3,4,4,4,444,Champions,8911.212820512821,347537.3,0.6950746,695074.6000000001,False,1,Premium,Medium Risk
C00746,54,M,Delhi,Salaried,25776.04,Silver,100000,2021-05-23,3,38,444343.92,5,4,5,545,Champions,11693.261052631578,444343.92,1.0,888687.84,False,1,Premium,High Risk
C00747,38,M,Mumbai,Student,119860.31,Gold,250000,2019-07-08,3,42,333349.69,5,5,4,554,Champions,7936.897380952381,333349.69,1.0,666699.38,False,2,Low Value,High Risk
C00748,50,M,Hyderabad,Business Owner,60032.27,Platinum,500000,2021-04-05,8,41,352148.35,4,5,4,454,Champions,8588.984146341463,352148.35,0.7042967,704296.7,False,1,Premium,Medium Risk
C00749,62,F,Chennai,Student,19015.08,Platinum,500000,2021-12-27,8,29,203218.85,4,1,1,411,New,7007.546551724138,203218.85,0.4064377,406437.7,False,0,Mid Value,Low Risk
C00750,49,F,Lucknow,Salaried,84431.6,Platinum,500000,2024-02-13,5,31,235566.68,5,2,1,521,New,7598.925161290323,235566.68,0.47113336,471133.36,False,0,Mid Value,Low Risk
C00751,26,F,Delhi,Salaried,100054.75,Silver,100000,2021-12-24,18,38,438750.51,3,4,5,345,Loyal,11546.066052631579,438750.51,1.0,877501.02,False,1,Premium,High Risk
C00752,27,M,Bangalore,Salaried,55072.87,Silver,100000,2024-01-29,3,37,307019.99,5,4,3,543,Loyal,8297.837567567567,307019.99,1.0,614039.98,False,2,Low Value,High Risk
C00753,49,M,Mumbai,Salaried,15000.0,Silver,100000,2023-04-16,18,27,155251.59,3,1,1,311,Regular,5750.058888888889,155251.59,1.0,310503.18,False,2,Low Value,High Risk
C00754,37,M,Ahmedabad,Salaried,67417.91,Silver,100000,2020-04-15,27,27,279213.1,2,1,2,212,At Risk,10341.225925925924,279213.1,1.0,558426.2,False,2,Low Value,High Risk
C00755,39,M,Pune,Salaried,67229.76,Platinum,500000,2023-04-01,27,38,330116.82,2,4,3,243,Regular,8687.284736842106,330116.82,0.6602336400000001,660233.6400000001,False,0,Mid Value,Medium Risk
C00756,36,F,Delhi,Student,31276.33,Silver,100000,2023-06-24,14,43,472154.17,3,5,5,355,Loyal,10980.32953488372,472154.17,1.0,944308.34,False,1,Premium,High Risk
C00757,43,M,Chennai,Self Employed,71605.68,Gold,250000,2022-03-31,22,36,300317.28,2,3,3,233,Regular,8342.146666666667,300317.28,1.0,600634.56,False,2,Low Value,High Risk
C00758,36,F,Mumbai,Salaried,77288.12,Silver,100000,2020-10-20,7,49,547851.05,4,5,5,455,Champions,11180.633673469389,547851.05,1.0,1095702.1,True,1,Premium,High Risk
C00759,57,M,Kolkata,Salaried,84338.32,Gold,250000,2019-05-09,9,36,297776.38,4,3,3,433,Loyal,8271.566111111111,297776.38,1.0,595552.76,False,2,Low Value,High Risk
C00760,39,M,Hyderabad,Salaried,100564.36,Gold,250000,2019-02-14,45,29,259616.88,1,1,2,112,At Risk,8952.306206896552,259616.88,1.0,519233.76,False,3,High Value,High Risk
C00761,27,F,Mumbai,Self Employed,97046.54,Platinum,500000,2022-05-27,31,28,413853.97,2,1,5,215,At Risk,14780.498928571427,413853.97,0.8277079399999999,827707.94,False,1,Premium,High Risk
C00762,53,M,Lucknow,Self Employed,101804.43,Gold,250000,2021-03-16,28,29,196745.01,2,1,1,211,At Risk,6784.310689655173,196745.01,0.78698004,393490.02,False,2,Low Value,Medium Risk
C00763,23,F,Lucknow,Business Owner,58587.78,Signature,1000000,2023-08-14,65,27,221734.41,1,1,1,111,At Risk,8212.385555555556,221734.41,0.22173441,443468.82000000007,False,0,Mid Value,Low Risk
C00764,38,M,Chennai,Business Owner,60070.65,Signature,1000000,2020-09-08,45,33,268673.62,1,2,2,122,At Risk,8141.624848484848,268673.62,0.26867362,537347.24,False,0,Mid Value,Low Risk
C00765,59,M,Delhi,Salaried,104181.43,Gold,250000,2021-07-05,17,34,256159.47,3,3,2,332,Loyal,7534.10205882353,256159.47,1.0,512318.94,False,2,Low Value,High Risk
C00766,62,F,Jaipur,Business Owner,82540.79,Gold,250000,2023-10-06,23,39,378402.48,2,4,4,244,Regular,9702.627692307691,378402.48,1.0,756804.96,False,1,Premium,High Risk
C00767,47,M,Chennai,Business Owner,43346.1,Gold,250000,2023-01-05,11,34,294165.18,4,3,3,433,Loyal,8651.917058823528,294165.18,1.0,588330.3599999999,False,2,Low Value,High Risk
C00768,33,M,Lucknow,Salaried,88473.37,Silver,100000,2022-05-23,3,45,346892.88,5,5,4,554,Champions,7708.730666666666,346892.88,1.0,693785.76,False,1,Premium,High Risk
C00769,30,M,Ahmedabad,Salaried,44820.39,Silver,100000,2019-02-10,2,31,224240.03,5,2,1,521,New,7233.549354838709,224240.03,1.0,448480.06,False,2,Low Value,High Risk
C00770,53,F,Jaipur,Salaried,110633.23,Silver,100000,2019-08-17,40,29,159607.49,1,1,1,111,At Risk,5503.706551724137,159607.49,1.0,319214.98,False,2,Low Value,High Risk
C00771,44,F,Lucknow,Self Employed,84187.51,Silver,100000,2020-01-03,42,25,221825.53,1,1,1,111,At Risk,8873.0212,221825.53,1.0,443651.05999999994,False,3,High Value,High Risk
C00772,41,F,Delhi,Salaried,63595.84,Gold,250000,2021-07-13,69,36,300875.35,1,3,3,133,Regular,8357.64861111111,300875.35,1.0,601750.7,False,3,High Value,High Risk
C00773,40,M,Chennai,Retired,62612.74,Gold,250000,2022-12-27,1,34,241143.19,5,3,1,531,Loyal,7092.446764705883,241143.19,0.96457276,482286.38,False,2,Low Value,High Risk
C00774,40,F,Jaipur,Salaried,87871.07,Gold,250000,2020-07-12,24,31,229850.65,2,2,1,221,At Risk,7414.537096774194,229850.65,0.9194026,459701.3,False,2,Low Value,High Risk
C00775,47,M,Lucknow,Salaried,24018.98,Platinum,500000,2024-05-25,5,28,184349.45,5,1,1,511,New,6583.908928571429,184349.45,0.3686989,368698.9,False,0,Mid Value,Low Risk
C00776,48,M,Mumbai,Retired,64111.58,Gold,250000,2023-02-12,14,41,484282.86,3,5,5,355,Loyal,11811.777073170731,484282.86,1.0,968565.72,False,1,Premium,High Risk
C00777,39,F,Delhi,Student,115400.09,Platinum,500000,2021-04-10,13,32,247972.2,3,2,2,322,Regular,7749.13125,247972.2,0.4959444,495944.4,False,0,Mid Value,Low Risk
C00778,55,F,Hyderabad,Salaried,81940.84,Signature,1000000,2021-05-17,70,29,285224.03,1,1,2,112,At Risk,9835.311379310346,285224.03,0.28522403,570448.06,False,3,High Value,Low Risk
C00779,56,M,Pune,Self Employed,82880.22,Gold,250000,2020-07-14,1,29,243715.11,5,1,1,511,New,8403.969310344826,243715.11,0.9748604399999999,487430.2199999999,False,2,Low Value,High Risk
C00780,28,F,Chennai,Salaried,81389.19,Platinum,500000,2021-05-09,5,36,263917.85,5,3,2,532,Loyal,7331.051388888888,263917.85,0.5278356999999999,527835.7,False,0,Mid Value,Medium Risk
C00781,61,F,Chennai,Salaried,59772.5,Gold,250000,2022-03-30,6,35,414229.26,4,3,5,435,Loyal,11835.121714285715,414229.26,1.0,828458.52,False,1,Premium,High Risk
C00782,24,F,Delhi,Student,62580.17,Platinum,500000,2020-04-03,45,45,286653.23,1,5,2,152,Regular,6370.071777777777,286653.23,0.57330646,573306.46,False,0,Mid Value,Medium Risk
C00783,64,M,Chennai,Salaried,137927.74,Gold,250000,2021-01-17,15,36,314119.01,3,3,3,333,Loyal,8725.528055555556,314119.01,1.0,628238.02,False,2,Low Value,High Risk
C00784,62,M,Delhi,Student,90462.89,Signature,1000000,2022-01-07,2,31,289504.07,5,2,2,522,New,9338.840967741935,289504.07,0.28950407,579008.14,False,0,Mid Value,Low Risk
C00785,22,F,Chennai,Salaried,84218.02,Gold,250000,2022-07-15,12,37,239370.98,3,4,1,341,Loyal,6469.485945945946,239370.98,0.95748392,478741.95999999996,False,2,Low Value,High Risk
C00786,39,M,Chennai,Salaried,48381.22,Silver,100000,2023-03-13,10,35,246225.43,4,3,2,432,Loyal,7035.012285714285,246225.43,1.0,492450.86,False,2,Low Value,High Risk
C00787,32,F,Bangalore,Salaried,80853.57,Silver,100000,2021-12-30,42,25,279194.44,1,1,2,112,At Risk,11167.7776,279194.44,1.0,558388.88,False,3,High Value,High Risk
C00788,47,F,Kolkata,Salaried,102532.89,Platinum,500000,2019-12-23,18,36,256705.41999999998,3,3,2,332,Loyal,7130.706111111111,256705.41999999998,0.5134108399999999,513410.83999999997,False,0,Mid Value,Medium Risk
C00789,23,M,Pune,Salaried,85458.83,Gold,250000,2022-07-18,3,36,317304.0,5,3,3,533,Loyal,8814.0,317304.0,1.0,634608.0,False,2,Low Value,High Risk
C00790,41,F,Ahmedabad,Retired,44971.55,Platinum,500000,2021-06-07,53,29,313006.22000000003,1,1,3,113,At Risk,10793.317931034484,313006.22000000003,0.6260124400000001,626012.4400000001,False,3,High Value,Medium Risk
C00791,55,M,Mumbai,Salaried,37401.24,Gold,250000,2024-01-04,5,43,416308.61,5,5,5,555,Champions,9681.595581395348,416308.61,1.0,832617.22,False,1,Premium,High Risk
C00792,37,F,Delhi,Business Owner,43116.55,Silver,100000,2021-08-15,21,35,289763.08,2,3,2,232,Regular,8278.945142857143,289763.08,1.0,579526.16,False,2,Low Value,High Risk
C00793,24,F,Kolkata,Salaried,86414.25,Platinum,500000,2022-02-18,11,34,376062.39,4,3,4,434,Loyal,11060.658529411765,376062.39,0.75212478,752124.78,False,1,Premium,Medium Risk
C00794,32,M,Bangalore,Business Owner,44249.34,Platinum,500000,2021-05-15,44,33,392246.64,1,2,5,125,At Risk,11886.261818181818,392246.64,0.7844932800000001,784493.28,False,1,Premium,Medium Risk
C00795,32,F,Kolkata,Student,164561.7,Silver,100000,2022-08-25,58,30,205305.85,1,1,1,111,At Risk,6843.528333333334,205305.85,1.0,410611.7,False,3,High Value,High Risk
C00796,28,M,Pune,Self Employed,36295.18,Platinum,500000,2021-05-23,3,39,461354.1,5,4,5,545,Champions,11829.592307692306,461354.1,0.9227082,922708.2,False,1,Premium,High Risk
C00797,42,M,Jaipur,Salaried,15000.0,Signature,1000000,2019-08-04,15,43,381397.83,3,5,4,354,Loyal,8869.716976744186,381397.83,0.38139783,762795.66,False,0,Mid Value,Low Risk
C00798,58,M,Lucknow,Retired,92532.98,Platinum,500000,2023-09-21,3,39,325938.15,5,4,3,543,Loyal,8357.388461538461,325938.15,0.6518763000000001,651876.2999999999,False,0,Mid Value,Medium Risk
C00799,26,F,Kolkata,Business Owner,119301.34,Gold,250000,2019-09-23,2,41,364852.89,5,5,4,554,Champions,8898.850975609756,364852.89,1.0,729705.7799999999,False,1,Premium,High Risk
C00800,41,M,Mumbai,Salaried,80819.44,Silver,100000,2019-02-08,86,34,372358.57,1,3,4,134,Regular,10951.722647058823,372358.57,1.0,744717.14,False,3,High Value,High Risk
C00801,52,F,Hyderabad,Salaried,91533.8,Gold,250000,2023-11-05,57,26,190224.94,1,1,1,111,At Risk,7316.343846153846,190224.94,0.76089976,380449.88,False,3,High Value,Medium Risk
C00802,60,F,Hyderabad,Salaried,53937.34,Platinum,500000,2020-04-21,38,22,173739.69,1,1,1,111,At Risk,7897.2586363636365,173739.69,0.34747938,347479.38,False,0,Mid Value,Low Risk
C00803,41,M,Mumbai,Salaried,57500.36,Gold,250000,2020-08-18,53,45,463726.67,1,5,5,155,Regular,10305.03711111111,463726.67,1.0,927453.34,False,1,Premium,High Risk
C00804,38,F,Kolkata,Salaried,62204.58,Silver,100000,2019-03-29,18,41,435576.61,3,5,5,355,Loyal,10623.81975609756,435576.61,1.0,871153.22,False,1,Premium,High Risk
C00805,31,F,Chennai,Student,75580.4,Gold,250000,2020-06-08,69,41,272922.17,1,5,2,152,Regular,6656.6382926829265,272922.17,1.0,545844.34,False,3,High Value,High Risk
C00806,38,M,Pune,Salaried,101817.77,Gold,250000,2022-07-22,5,31,218737.98,5,2,1,521,New,7056.063870967742,218737.98,0.87495192,437475.96,False,2,Low Value,High Risk
C00807,32,M,Bangalore,Salaried,96208.86,Gold,250000,2022-12-08,3,33,261662.12000000002,5,2,2,522,New,7929.155151515152,261662.12000000002,1.0,523324.24000000005,False,2,Low Value,High Risk
C00808,46,M,Mumbai,Salaried,69087.92,Gold,250000,2020-11-28,1,46,480299.74,5,5,5,555,Champions,10441.298695652175,480299.74,1.0,960599.4800000001,False,1,Premium,High Risk
