transaction_id,customer_id,merchant_id,merchant_category,transaction_date,amount
T0004740,C00137,M0135,Entertainment,2024-09-25,2818.81
T0004741,C00137,M0045,Fuel,2025-06-02,3347.66
T0004742,C00137,M0059,Travel,2024-07-10,32991.18
T0004743,C00137,M0010,Groceries,2025-09-18,544.36
T0004744,C00137,M0040,Fuel,2025-07-05,1883.29
T0004745,C00137,M0024,Dining,2024-09-16,727.6
T0004746,C00137,M0034,Fuel,2024-11-17,3994.02
T0004747,C00137,M0147,Online Shopping,2024-08-25,9100.39
T0004748,C00137,M0135,Entertainment,2024-04-01,1982.45
T0004749,C00137,M0009,Groceries,2024-01-04,966.23
T0004750,C00137,M0061,Electronics,2025-10-30,13024.83
T0004751,C00137,M0111,Healthcare,2024-03-07,16958.53
T0004752,C00137,M0106,Healthcare,2025-12-29,8263.91
T0004753,C00137,M0104,Bills & Utilities,2025-10-10,911.27
T0004754,C00137,M0136,Online Shopping,2024-06-17,10955.93
T0004755,C00137,M0027,Dining,2024-01-25,2011.06
T0004756,C00137,M0017,Dining,2025-06-13,1492.02
T0004757,C00137,M0071,Electronics,2024-09-17,41254.08
T0004758,C00137,M0144,Online Shopping,2025-01-14,8952.88
T0004759,C00137,M0024,Dining,2025-10-10,649.82
T0004760,C00137,M0018,Dining,2025-04-23,2078.45
T0004761,C00137,M0066,Electronics,2025-06-05,42474.63
T0004762,C00137,M0066,Electronics,2024-06-09,23867.53
T0004763,C00137,M0080,Fashion,2025-09-24,1130.54
T0004764,C00137,M0008,Groceries,2024-05-09,1659.53
T0004765,C00137,M0059,Travel,2025-08-21,9092.29
T0004766,C00137,M0056,Travel,2024-02-07,14877.6
T0004767,C00137,M0102,Bills & Utilities,2025-11-24,5635.99
T0004768,C00137,M0062,Electronics,2025-11-27,11929.04
T0004769,C00137,M0077,Fashion,2025-05-29,13986.62
T0004770,C00137,M0058,Travel,2025-09-19,3254.05
T0004771,C00137,M0124,Entertainment,2025-10-26,2790.46
T0004772,C00137,M0008,Groceries,2025-11-22,894.54
T0004773,C00137,M0112,Healthcare,2025-10-20,6751.22
T0004774,C00137,M0132,Entertainment,2025-05-24,1061.17
T0004775,C00137,M0118,Healthcare,2025-03-19,12874.66
T0004776,C00137,M0093,Bills & Utilities,2024-02-22,6422.52
T0004777,C00137,M0031,Fuel,2025-08-21,997.34
T0004778,C00137,M0010,Groceries,2024-07-16,295.96
T0004779,C00138,M0008,Groceries,2024-04-05,2366.79
T0004780,C00138,M0036,Fuel,2025-07-06,3979.7
T0004781,C00138,M0007,Groceries,2024-05-13,234.87
T0004782,C00138,M0027,Dining,2024-12-11,1809.97
T0004783,C00138,M0009,Groceries,2025-04-24,1412.81
T0004784,C00138,M0061,Electronics,2024-09-18,30198.54
T0004785,C00138,M0128,Entertainment,2024-09-19,1701.69
T0004786,C00138,M0009,Groceries,2024-11-05,2012.41
T0004787,C00138,M0100,Bills & Utilities,2025-07-17,1879.49
T0004788,C00138,M0008,Groceries,2025-07-14,2952.08
T0004789,C00138,M0077,Fashion,2025-09-03,3037.62
T0004790,C00138,M0046,Travel,2025-05-19,7239.54
T0004791,C00138,M0082,Fashion,2024-07-14,14423.5
T0004792,C00138,M0107,Healthcare,2025-03-31,18369.99
T0004793,C00138,M0029,Dining,2025-06-03,1562.68
T0004794,C00138,M0126,Entertainment,2024-04-07,2172.51
T0004795,C00138,M0062,Electronics,2025-07-09,23226.42
T0004796,C00138,M0025,Dining,2025-02-13,1831.42
T0004797,C00138,M0091,Bills & Utilities,2025-12-16,2095.7
T0004798,C00138,M0010,Groceries,2024-06-14,1522.11
T0004799,C00138,M0095,Bills & Utilities,2025-03-31,5316.34
T0004800,C00138,M0141,Online Shopping,2025-10-19,1760.99
T0004801,C00138,M0094,Bills & Utilities,2024-01-03,4702.02
T0004802,C00138,M0130,Entertainment,2025-03-23,1655.42
T0004803,C00138,M0124,Entertainment,2024-04-09,345.34
T0004804,C00138,M0066,Electronics,2024-01-01,6132.68
T0004805,C00138,M0020,Dining,2025-09-14,1060.25
T0004806,C00138,M0126,Entertainment,2024-03-14,2425.55
T0004807,C00138,M0052,Travel,2024-02-08,32281.55
T0004808,C00138,M0110,Healthcare,2025-10-29,4263.34
T0004809,C00138,M0100,Bills & Utilities,2024-04-17,6467.37
T0004810,C00138,M0146,Online Shopping,2025-06-29,19280.4
T0004811,C00138,M0122,Entertainment,2024-04-10,1231.1
T0004812,C00138,M0147,Online Shopping,2025-03-04,16218.78
T0004813,C00138,M0141,Online Shopping,2025-11-17,18126.87
T0004814,C00138,M0102,Bills & Utilities,2024-08-12,6982.01
T0004815,C00138,M0058,Travel,2025-10-05,3378.57
T0004816,C00138,M0136,Online Shopping,2025-01-10,6206.2
T0004817,C00139,M0047,Travel,2024-11-30,33106.69
T0004818,C00139,M0070,Electronics,2025-07-12,23678.76
T0004819,C00139,M0024,Dining,2024-03-03,656.25
T0004820,C00139,M0041,Fuel,2024-07-15,3734.35
T0004821,C00139,M0116,Healthcare,2025-01-27,14181.98
T0004822,C00139,M0011,Groceries,2024-04-22,2718.73
T0004823,C00139,M0030,Dining,2025-07-23,357.86
T0004824,C00139,M0113,Healthcare,2024-05-25,4897.06
T0004825,C00139,M0142,Online Shopping,2025-03-14,1894.74
T0004826,C00139,M0090,Fashion,2025-11-04,6332.03
T0004827,C00139,M0093,Bills & Utilities,2025-01-01,1800.37
T0004828,C00139,M0002,Groceries,2025-04-12,2557.74
T0004829,C00139,M0107,Healthcare,2024-08-20,15278.73
T0004830,C00139,M0042,Fuel,2025-06-29,915.04
T0004831,C00139,M0123,Entertainment,2024-02-05,795.87
T0004832,C00139,M0113,Healthcare,2025-12-09,5266.28
T0004833,C00139,M0102,Bills & Utilities,2025-04-16,6581.19
T0004834,C00139,M0139,Online Shopping,2025-01-11,6357.91
T0004835,C00139,M0100,Bills & Utilities,2024-11-18,1593.61
T0004836,C00139,M0138,Online Shopping,2024-02-04,15222.58
T0004837,C00139,M0030,Dining,2025-07-05,1521.76
T0004838,C00139,M0091,Bills & Utilities,2025-08-30,2033.91
T0004839,C00139,M0047,Travel,2024-08-27,34587.18
T0004840,C00139,M0018,Dining,2025-04-25,1988.05
T0004841,C00139,M0020,Dining,2024-09-03,956.68
T0004842,C00139,M0086,Fashion,2025-08-05,2694.59
T0004843,C00139,M0034,Fuel,2025-04-19,2084.67
T0004844,C00139,M0077,Fashion,2024-06-05,8831.51
T0004845,C00139,M0009,Groceries,2025-10-18,994.79
T0004846,C00139,M0072,Electronics,2024-04-18,31670.93
T0004847,C00139,M0015,Groceries,2024-10-13,2845.95
T0004848,C00139,M0117,Healthcare,2024-06-18,7612.25
T0004849,C00139,M0016,Dining,2024-10-15,1616.06
T0004850,C00139,M0126,Entertainment,2024-03-18,389.77
T0004851,C00140,M0107,Healthcare,2025-05-31,16613.09
T0004852,C00140,M0111,Healthcare,2025-03-22,8450.94
T0004853,C00140,M0137,Online Shopping,2025-01-16,19760.59
T0004854,C00140,M0148,Online Shopping,2024-12-15,6130.89
T0004855,C00140,M0064,Electronics,2025-08-06,59239.13
T0004856,C00140,M0045,Fuel,2025-09-08,2394.52
T0004857,C00140,M0079,Fashion,2025-07-17,9843.06
T0004858,C00140,M0075,Electronics,2025-08-12,33265.08
T0004859,C00140,M0026,Dining,2025-11-10,1606.54
T0004860,C00140,M0027,Dining,2025-10-06,1245.07
T0004861,C00140,M0098,Bills & Utilities,2024-03-20,1304.81
T0004862,C00140,M0109,Healthcare,2024-02-06,16908.98
T0004863,C00140,M0083,Fashion,2025-07-31,9681.32
T0004864,C00140,M0050,Travel,2024-08-19,24752.35
T0004865,C00140,M0102,Bills & Utilities,2024-02-29,4611.02
T0004866,C00140,M0021,Dining,2024-08-22,1516.4
T0004867,C00140,M0142,Online Shopping,2025-08-06,16448.06
T0004868,C00140,M0129,Entertainment,2025-06-06,825.85
T0004869,C00140,M0056,Travel,2025-11-03,6216.15
T0004870,C00140,M0082,Fashion,2024-02-02,9219.68
T0004871,C00140,M0023,Dining,2025-11-01,1437.87
T0004872,C00140,M0100,Bills & Utilities,2024-10-25,1626.61
T0004873,C00140,M0013,Groceries,2024-10-23,1164.59
T0004874,C00140,M0122,Entertainment,2025-09-01,1517.35
T0004875,C00140,M0037,Fuel,2024-02-23,2716.61
T0004876,C00140,M0074,Electronics,2024-08-19,42464.62
T0004877,C00140,M0134,Entertainment,2024-11-16,1662.76
T0004878,C00140,M0046,Travel,2025-03-29,33899.84
T0004879,C00140,M0033,Fuel,2025-06-03,3340.53
T0004880,C00140,M0041,Fuel,2025-01-02,1307.2
T0004881,C00140,M0048,Travel,2025-09-29,11465.55
T0004882,C00140,M0103,Bills & Utilities,2024-01-03,6885.27
T0004883,C00140,M0108,Healthcare,2024-09-03,1473.15
T0004884,C00140,M0014,Groceries,2025-09-07,1514.99
T0004885,C00140,M0017,Dining,2024-04-25,2125.1
T0004886,C00140,M0086,Fashion,2025-08-14,1652.9
T0004887,C00140,M0106,Healthcare,2025-10-27,19904.39
T0004888,C00140,M0054,Travel,2024-09-05,19232.89
T0004889,C00140,M0008,Groceries,2025-07-28,1650.63
T0004890,C00140,M0026,Dining,2024-09-18,1615.24
T0004891,C00141,M0099,Bills & Utilities,2025-08-28,6136.83
T0004892,C00141,M0076,Fashion,2025-07-10,7684.85
T0004893,C00141,M0079,Fashion,2025-07-04,3196.36
T0004894,C00141,M0054,Travel,2024-04-09,20912.03
T0004895,C00141,M0069,Electronics,2025-11-08,23662.39
T0004896,C00141,M0038,Fuel,2025-04-05,2551.75
T0004897,C00141,M0064,Electronics,2025-08-23,49908.78
T0004898,C00141,M0087,Fashion,2024-03-01,11676.0
T0004899,C00141,M0083,Fashion,2024-06-20,5343.84
T0004900,C00141,M0032,Fuel,2024-10-24,3804.14
T0004901,C00141,M0127,Entertainment,2025-01-18,1541.23
T0004902,C00141,M0029,Dining,2024-01-04,189.87
T0004903,C00141,M0086,Fashion,2025-05-23,7859.99
T0004904,C00141,M0058,Travel,2025-09-10,7741.63
T0004905,C00141,M0123,Entertainment,2025-05-10,2631.18
T0004906,C00141,M0128,Entertainment,2025-11-04,2567.27
T0004907,C00141,M0069,Electronics,2025-05-21,41385.71
T0004908,C00141,M0077,Fashion,2025-08-05,10358.64
T0004909,C00141,M0019,Dining,2024-10-09,1037.11
T0004910,C00141,M0090,Fashion,2025-03-15,12290.6
T0004911,C00141,M0014,Groceries,2025-07-11,1754.63
T0004912,C00141,M0133,Entertainment,2024-12-03,2165.94
T0004913,C00141,M0148,Online Shopping,2025-01-08,1048.69
T0004914,C00141,M0135,Entertainment,2025-11-28,1056.58
T0004915,C00141,M0086,Fashion,2024-06-22,14761.56
T0004916,C00141,M0116,Healthcare,2025-01-14,8743.07
T0004917,C00141,M0114,Healthcare,2025-01-15,15993.67
T0004918,C00141,M0018,Dining,2025-08-28,348.4
T0004919,C00141,M0122,Entertainment,2025-03-14,1380.22
T0004920,C00141,M0033,Fuel,2024-02-17,3571.32
T0004921,C00141,M0087,Fashion,2025-10-05,2709.7
T0004922,C00141,M0139,Online Shopping,2025-12-11,15204.34
T0004923,C00141,M0034,Fuel,2024-06-20,2414.78
T0004924,C00142,M0125,Entertainment,2025-04-13,1516.65
T0004925,C00142,M0013,Groceries,2024-03-28,1416.31
T0004926,C00142,M0094,Bills & Utilities,2025-04-07,970.74
T0004927,C00142,M0109,Healthcare,2024-05-12,8304.27
T0004928,C00142,M0086,Fashion,2024-05-25,9723.89
T0004929,C00142,M0006,Groceries,2024-06-08,596.41
T0004930,C00142,M0037,Fuel,2024-05-05,2480.17
T0004931,C00142,M0124,Entertainment,2024-05-13,2228.78
T0004932,C00142,M0086,Fashion,2024-11-12,5723.83
T0004933,C00142,M0006,Groceries,2025-06-09,1682.21
T0004934,C00142,M0099,Bills & Utilities,2025-02-12,3568.08
T0004935,C00142,M0040,Fuel,2024-01-12,3564.79
T0004936,C00142,M0108,Healthcare,2024-08-22,10744.22
T0004937,C00142,M0059,Travel,2025-03-04,6815.76
T0004938,C00142,M0095,Bills & Utilities,2025-05-22,7717.3
T0004939,C00142,M0133,Entertainment,2025-04-03,797.96
T0004940,C00142,M0044,Fuel,2025-01-27,2207.35
T0004941,C00142,M0130,Entertainment,2025-07-25,722.06
T0004942,C00142,M0070,Electronics,2025-03-09,4211.52
T0004943,C00142,M0125,Entertainment,2025-10-17,2387.46
T0004944,C00142,M0087,Fashion,2025-07-02,14785.42
T0004945,C00142,M0011,Groceries,2024-06-17,456.06
T0004946,C00142,M0109,Healthcare,2024-10-12,4044.83
T0004947,C00142,M0103,Bills & Utilities,2024-02-29,5837.5
T0004948,C00142,M0012,Groceries,2025-07-16,799.51
T0004949,C00142,M0035,Fuel,2024-04-10,2324.8
T0004950,C00142,M0131,Entertainment,2024-07-13,1095.77
T0004951,C00142,M0145,Online Shopping,2025-12-27,8142.43
T0004952,C00142,M0059,Travel,2025-10-08,11785.33
T0004953,C00142,M0002,Groceries,2024-12-02,2839.97
T0004954,C00142,M0042,Fuel,2025-02-28,1445.04
T0004955,C00142,M0004,Groceries,2025-02-07,2256.55
T0004956,C00142,M0107,Healthcare,2024-08-09,15371.96
T0004957,C00142,M0120,Healthcare,2025-04-29,14576.82
T0004958,C00142,M0027,Dining,2024-04-10,1941.66
T0004959,C00142,M0033,Fuel,2025-06-04,847.15
T0004960,C00142,M0147,Online Shopping,2024-06-05,1080.98
T0004961,C00142,M0028,Dining,2025-05-17,456.59
T0004962,C00142,M0062,Electronics,2025-08-12,41174.35
T0004963,C00142,M0077,Fashion,2025-05-06,8441.89
T0004964,C00142,M0028,Dining,2025-04-22,830.89
T0004965,C00142,M0082,Fashion,2024-06-04,13323.53
T0004966,C00142,M0140,Online Shopping,2024-01-16,10190.81
T0004967,C00142,M0096,Bills & Utilities,2024-06-02,3470.43
T0004968,C00142,M0035,Fuel,2025-10-10,3491.91
T0004969,C00143,M0088,Fashion,2025-03-17,9927.76
T0004970,C00143,M0064,Electronics,2025-11-12,38904.75
T0004971,C00143,M0045,Fuel,2024-02-02,1698.4
T0004972,C00143,M0143,Online Shopping,2024-05-02,19757.73
T0004973,C00143,M0124,Entertainment,2025-09-09,634.91
T0004974,C00143,M0106,Healthcare,2024-10-30,14304.56
T0004975,C00143,M0004,Groceries,2024-12-27,1936.46
T0004976,C00143,M0096,Bills & Utilities,2024-07-20,6623.58
T0004977,C00143,M0049,Travel,2025-09-16,37822.59
T0004978,C00143,M0012,Groceries,2025-06-02,685.32
T0004979,C00143,M0117,Healthcare,2024-12-10,3350.39
T0004980,C00143,M0055,Travel,2025-06-18,19428.92
T0004981,C00143,M0063,Electronics,2024-01-05,15166.38
T0004982,C00143,M0015,Groceries,2025-12-15,307.84
T0004983,C00143,M0102,Bills & Utilities,2025-09-13,6597.04
T0004984,C00143,M0112,Healthcare,2024-06-21,10572.16
T0004985,C00143,M0117,Healthcare,2024-09-15,707.26
T0004986,C00143,M0144,Online Shopping,2024-10-01,3726.4
T0004987,C00143,M0072,Electronics,2024-02-29,46107.45
T0004988,C00143,M0033,Fuel,2024-02-21,3517.96
T0004989,C00143,M0110,Healthcare,2024-12-19,11257.36
T0004990,C00143,M0142,Online Shopping,2024-11-15,5068.4
T0004991,C00143,M0006,Groceries,2024-04-26,1662.11
T0004992,C00143,M0103,Bills & Utilities,2024-01-04,5778.78
T0004993,C00143,M0061,Electronics,2024-06-24,15263.57
T0004994,C00143,M0049,Travel,2025-06-08,39517.97
T0004995,C00143,M0004,Groceries,2025-06-07,1000.66
T0004996,C00143,M0107,Healthcare,2025-01-06,14758.54
T0004997,C00143,M0149,Online Shopping,2024-03-23,4371.94
T0004998,C00143,M0083,Fashion,2024-11-18,7245.65
T0004999,C00143,M0062,Electronics,2024-07-09,52523.53
T0005000,C00143,M0112,Healthcare,2024-04-27,1682.52
T0005001,C00143,M0135,Entertainment,2025-12-13,2910.87
T0005002,C00143,M0070,Electronics,2025-12-12,25495.14
T0005003,C00144,M0009,Groceries,2025-06-01,607.81
T0005004,C00144,M0148,Online Shopping,2025-04-15,4712.59
T0005005,C00144,M0127,Entertainment,2025-05-09,632.9
T0005006,C00144,M0001,Groceries,2025-10-20,2523.12
T0005007,C00144,M0105,Bills & Utilities,2025-05-30,6498.65
T0005008,C00144,M0108,Healthcare,2025-03-20,10397.44
T0005009,C00144,M0095,Bills & Utilities,2024-10-10,6917.95
T0005010,C00144,M0035,Fuel,2025-06-13,3672.25
T0005011,C00144,M0060,Travel,2024-11-20,29867.21
T0005012,C00144,M0089,Fashion,2025-03-02,8353.63
T0005013,C00144,M0049,Travel,2025-04-21,38532.78
T0005014,C00144,M0036,Fuel,2024-02-26,2347.27
T0005015,C00144,M0012,Groceries,2024-05-11,2136.38
T0005016,C00144,M0034,Fuel,2024-09-11,2679.78
T0005017,C00144,M0026,Dining,2025-12-25,472.26
T0005018,C00144,M0103,Bills & Utilities,2025-12-29,2888.63
T0005019,C00144,M0079,Fashion,2025-08-03,4108.55
T0005020,C00144,M0044,Fuel,2024-03-21,1862.92
T0005021,C00144,M0103,Bills & Utilities,2025-07-31,3446.91
T0005022,C00144,M0060,Travel,2024-09-03,37317.11
T0005023,C00145,M0014,Groceries,2025-08-26,700.47
T0005024,C00145,M0045,Fuel,2025-10-12,606.27
T0005025,C00145,M0043,Fuel,2025-12-10,838.14
T0005026,C00145,M0061,Electronics,2025-07-24,35712.0
T0005027,C00145,M0092,Bills & Utilities,2024-01-01,7806.96
T0005028,C00145,M0060,Travel,2024-03-18,30285.53
T0005029,C00145,M0033,Fuel,2025-12-19,676.78
T0005030,C00145,M0115,Healthcare,2024-10-20,14489.49
T0005031,C00145,M0014,Groceries,2025-11-08,2036.34
T0005032,C00145,M0005,Groceries,2025-09-01,534.82
T0005033,C00145,M0100,Bills & Utilities,2025-06-16,4825.03
T0005034,C00145,M0108,Healthcare,2024-09-01,9699.16
T0005035,C00145,M0069,Electronics,2025-02-10,16543.31
T0005036,C00145,M0130,Entertainment,2025-12-03,218.55
T0005037,C00145,M0025,Dining,2024-09-02,2163.79
T0005038,C00145,M0044,Fuel,2025-07-29,2202.79
T0005039,C00145,M0035,Fuel,2025-01-11,1291.5
T0005040,C00145,M0095,Bills & Utilities,2024-11-20,4200.94
T0005041,C00145,M0042,Fuel,2024-09-30,1288.78
T0005042,C00145,M0072,Electronics,2024-10-09,20211.78
T0005043,C00145,M0067,Electronics,2024-12-22,1079.92
T0005044,C00145,M0143,Online Shopping,2025-07-31,19839.65
T0005045,C00145,M0119,Healthcare,2024-06-04,5777.58
T0005046,C00145,M0137,Online Shopping,2024-06-23,9616.95
T0005047,C00145,M0008,Groceries,2024-10-04,938.86
T0005048,C00145,M0043,Fuel,2025-06-17,973.59
T0005049,C00145,M0098,Bills & Utilities,2025-07-16,2427.42
T0005050,C00145,M0033,Fuel,2025-06-24,828.66
T0005051,C00145,M0044,Fuel,2024-10-15,3187.12
T0005052,C00146,M0056,Travel,2025-09-25,12536.63
T0005053,C00146,M0023,Dining,2024-07-08,2144.15
T0005054,C00146,M0002,Groceries,2025-08-15,1550.91
T0005055,C00146,M0055,Travel,2025-07-17,35568.09
T0005056,C00146,M0018,Dining,2024-06-20,2020.67
T0005057,C00146,M0101,Bills & Utilities,2025-09-14,7063.45
T0005058,C00146,M0095,Bills & Utilities,2025-01-16,2955.53
T0005059,C00146,M0120,Healthcare,2025-10-30,8004.61
T0005060,C00146,M0137,Online Shopping,2024-07-07,1814.93
T0005061,C00146,M0086,Fashion,2024-09-22,1493.48
T0005062,C00146,M0077,Fashion,2025-01-13,6780.69
T0005063,C00146,M0067,Electronics,2024-11-29,22123.85
T0005064,C00146,M0022,Dining,2024-08-22,444.53
T0005065,C00146,M0150,Online Shopping,2025-04-10,8508.38
T0005066,C00146,M0040,Fuel,2024-01-20,1930.03
T0005067,C00146,M0142,Online Shopping,2025-01-08,7555.3
T0005068,C00146,M0094,Bills & Utilities,2025-02-27,1962.55
T0005069,C00146,M0007,Groceries,2024-04-14,2133.39
T0005070,C00146,M0064,Electronics,2024-10-15,1202.78
T0005071,C00146,M0103,Bills & Utilities,2024-04-09,3714.93
T0005072,C00146,M0025,Dining,2024-12-24,1285.11
T0005073,C00146,M0104,Bills & Utilities,2024-08-22,5807.39
T0005074,C00146,M0136,Online Shopping,2024-05-14,15189.57
T0005075,C00146,M0146,Online Shopping,2025-02-17,2434.95
T0005076,C00146,M0073,Electronics,2024-09-08,2942.87
T0005077,C00146,M0133,Entertainment,2024-06-02,2648.72
T0005078,C00146,M0032,Fuel,2025-09-21,3438.52
T0005079,C00146,M0140,Online Shopping,2024-03-23,16765.52
T0005080,C00146,M0087,Fashion,2024-10-11,3195.74
T0005081,C00146,M0105,Bills & Utilities,2024-04-19,7591.43
T0005082,C00146,M0093,Bills & Utilities,2024-05-13,3118.77
T0005083,C00146,M0025,Dining,2024-08-27,1608.71
T0005084,C00146,M0084,Fashion,2025-09-25,4970.07
T0005085,C00146,M0109,Healthcare,2024-12-30,19364.07
T0005086,C00146,M0043,Fuel,2025-04-17,3679.96
T0005087,C00146,M0099,Bills & Utilities,2024-10-07,1005.24
T0005088,C00146,M0068,Electronics,2024-05-04,8333.66
T0005089,C00147,M0066,Electronics,2025-10-23,30457.57
T0005090,C00147,M0025,Dining,2025-05-08,471.66
T0005091,C00147,M0149,Online Shopping,2024-08-24,2989.63
T0005092,C00147,M0117,Healthcare,2025-08-26,5784.23
T0005093,C00147,M0002,Groceries,2025-10-18,883.06
T0005094,C00147,M0047,Travel,2024-09-08,3207.71
T0005095,C00147,M0105,Bills & Utilities,2025-03-02,4137.61
T0005096,C00147,M0144,Online Shopping,2025-05-19,825.68
T0005097,C00147,M0119,Healthcare,2025-04-19,9678.06
T0005098,C00147,M0135,Entertainment,2025-07-19,1118.22
T0005099,C00147,M0075,Electronics,2024-04-28,32761.6
T0005100,C00147,M0020,Dining,2024-06-13,2212.65
T0005101,C00147,M0075,Electronics,2024-09-22,4949.45
T0005102,C00147,M0109,Healthcare,2024-09-23,6231.0
T0005103,C00147,M0106,Healthcare,2025-02-03,16743.32
T0005104,C00147,M0053,Travel,2024-01-23,8353.6
T0005105,C00147,M0135,Entertainment,2024-02-25,2462.16
T0005106,C00147,M0130,Entertainment,2024-04-23,2715.81
T0005107,C00147,M0105,Bills & Utilities,2025-12-06,1000.11
T0005108,C00147,M0047,Travel,2024-10-05,24921.48
T0005109,C00147,M0105,Bills & Utilities,2024-11-02,517.76
T0005110,C00147,M0077,Fashion,2024-07-24,878.6
T0005111,C00147,M0098,Bills & Utilities,2025-08-06,5313.48
T0005112,C00147,M0131,Entertainment,2024-11-20,2120.14
T0005113,C00147,M0102,Bills & Utilities,2025-07-11,1103.19
T0005114,C00147,M0045,Fuel,2025-12-30,1221.53
T0005115,C00147,M0074,Electronics,2024-11-09,28644.57
T0005116,C00147,M0005,Groceries,2025-09-09,2916.63
T0005117,C00147,M0102,Bills & Utilities,2025-09-28,1383.86
T0005118,C00147,M0133,Entertainment,2024-06-03,952.63
T0005119,C00147,M0056,Travel,2025-05-31,17475.55
T0005120,C00147,M0003,Groceries,2024-09-30,2102.28
T0005121,C00147,M0148,Online Shopping,2025-04-30,17532.84
T0005122,C00147,M0019,Dining,2025-02-06,1265.24
T0005123,C00147,M0024,Dining,2024-04-28,826.36
T0005124,C00147,M0113,Healthcare,2025-09-14,16407.77
T0005125,C00147,M0084,Fashion,2024-07-24,14059.01
T0005126,C00147,M0014,Groceries,2025-03-06,2085.46
T0005127,C00147,M0010,Groceries,2024-04-27,2385.17
T0005128,C00147,M0140,Online Shopping,2025-04-30,13680.23
T0005129,C00147,M0062,Electronics,2024-09-13,22633.44
T0005130,C00147,M0097,Bills & Utilities,2025-09-07,3436.74
T0005131,C00147,M0048,Travel,2024-11-08,36543.84
T0005132,C00147,M0085,Fashion,2025-09-19,11941.27
T0005133,C00148,M0018,Dining,2024-03-13,499.26
T0005134,C00148,M0053,Travel,2025-11-09,6103.43
T0005135,C00148,M0115,Healthcare,2024-08-22,13453.42
T0005136,C00148,M0014,Groceries,2024-07-20,2936.02
T0005137,C00148,M0139,Online Shopping,2024-11-30,19504.65
T0005138,C00148,M0034,Fuel,2025-05-21,1928.05
T0005139,C00148,M0003,Groceries,2025-07-17,251.63
T0005140,C00148,M0117,Healthcare,2024-04-20,12486.53
T0005141,C00148,M0019,Dining,2024-12-14,1382.57
T0005142,C00148,M0001,Groceries,2024-09-22,950.97
T0005143,C00148,M0148,Online Shopping,2025-06-01,2499.36
T0005144,C00148,M0011,Groceries,2025-08-24,1990.32
T0005145,C00148,M0078,Fashion,2024-03-27,9942.13
T0005146,C00148,M0006,Groceries,2025-02-04,1102.42
T0005147,C00148,M0148,Online Shopping,2024-01-10,6780.89
T0005148,C00148,M0148,Online Shopping,2025-05-24,14335.13
